id,host_id,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
6197,57309,Manhattan,Entire home/apt,699,1,17,1.61,1,234
6198,99434,Bronx,Private room,72,5,13,3.17,9,33
6199,33736,Manhattan,Private room,131,3,21,0.23,1,135
6200,20756,Manhattan,Private room,101,1,15,0.73,1,193
6201,96675,Queens,Entire home/apt,88,2,14,0.57,1,88
6202,52065,Brooklyn,Private room,72,2,9,4.1,1,216
6203,20253,Staten Island,Private room,200,1,11,4.41,1,44
6204,43144,Queens,Private room,188,3,25,3.72,1,348
6205,26607,Manhattan,Private room,237,1,6,2.35,1,277
6206,64176,Staten Island,Private room,36,2,24,0.56,1,246
6207,26519,Manhattan,Entire home/apt,484,1,17,0.75,1,141
6208,50851,Brooklyn,Private room,86,3,21,12.09,1,179
6209,94631,Brooklyn,Private room,30,7,4,0.57,1,111
6210,19320,Manhattan,Entire home/apt,347,3,7,0.6,1,234
6211,27778,Brooklyn,Entire home/apt,116,3,14,1.46,1,47
6212,11780,Manhattan,Shared room,53,3,10,4.16,1,330
6213,93111,Brooklyn,Entire home/apt,160,1,29,5.98,1,241
6214,34311,Brooklyn,Private room,74,1,16,2.36,1,242
6215,95905,Queens,Entire home/apt,129,7,9,2.08,1,178
6216,39301,Bronx,Entire home/apt,99,7,7,1.61,1,140
6217,36070,Manhattan,Entire home/apt,105,2,7,1.27,1,288
6218,17876,Brooklyn,Entire home/apt,425,1,8,2.3,1,238
6219,77872,Brooklyn,Entire home/apt,107,7,5,1.3,1,179
6220,10111,Manhattan,Entire home/apt,175,1,7,8.46,1,291
6221,22560,Queens,Private room,58,7,0,0.0,1,50
6222,15491,Queens,Shared room,35,2,15,0.58,1,175
6223,37463,Manhattan,Entire home/apt,660,1,12,1.46,1,169
6224,48496,Brooklyn,Entire home/apt,213,7,1,0.61,1,226
6225,62340,Manhattan,Private room,215,3,23,4.67,1,4
6226,12054,Queens,Private room,81,1,4,2.3,1,231
6227,50512,Manhattan,Entire home/apt,336,2,5,3.56,19,252
6228,66071,Staten Island,Entire home/apt,137,7,7,0.91,1,282
6229,95719,Queens,Entire home/apt,45,1,12,0.45,1,162
6230,74945,Brooklyn,Entire home/apt,160,1,3,2.21,1,73
6231,90227,Brooklyn,Entire home/apt,349,5,0,0.0,1,27
6232,91074,Staten Island,Private room,535,3,6,4.76,1,352
6233,85985,Brooklyn,Entire home/apt,95,7,6,1.72,1,291
6234,26428,Manhattan,Private room,198,1,6,2.34,1,98
6235,41771,Brooklyn,Private room,71,3,24,3.82,1,16
6236,66739,Bronx,Shared room,90,1,29,1.49,1,202
6237,25373,Queens,Private room,33,7,14,1.48,1,163
6238,10924,Queens,Entire home/apt,185,1,1,0.62,1,36
6239,60012,Bronx,Entire home/apt,48,1,2,2.07,1,145
6240,94843,Bronx,Entire home/apt,87,2,11,0.77,1,286
6241,60932,Staten Island,Private room,60,5,14,3.9,1,155
6242,21411,Manhattan,Private room,283,1,6,2.42,1,64
6243,46262,Brooklyn,Private room,54,1,7,0.59,1,158
6244,38576,Queens,Entire home/apt,189,1,3,0.93,1,115
6245,46880,Queens,Private room,70,7,7,1.82,1,39
6246,78965,Queens,Entire home/apt,152,5,3,0.59,1,139
6247,48405,Manhattan,Entire home/apt,501,1,1,2.61,1,346
6248,56676,Queens,Private room,34,1,10,1.24,1,282
6249,67941,Queens,Entire home/apt,205,14,4,1.02,1,188
6250,97352,Manhattan,Shared room,61,3,12,8.56,1,109
6251,82698,Brooklyn,Entire home/apt,336,1,4,1.14,1,336
6252,43260,Manhattan,Private room,189,1,6,5.12,1,152
6253,71179,Brooklyn,Entire home/apt,164,1,9,4.75,1,93
6254,54864,Manhattan,Private room,114,1,11,4.96,1,137
6255,39063,Brooklyn,Private room,154,5,1,0.84,1,359
6256,52556,Brooklyn,Private room,196,2,4,1.3,1,14
6257,92197,Queens,Entire home/apt,98,30,17,3.75,1,146
6258,76745,Queens,Shared room,20,1,2,1.42,1,67
6259,91590,Bronx,Entire home/apt,152,1,5,1.08,1,142
6260,63030,Manhattan,Entire home/apt,133,1,16,4.35,1,228
6261,33900,Manhattan,Entire home/apt,144,2,3,1.43,1,270
6262,98596,Bronx,Private room,31,14,9,3.88,1,96
6263,16442,Manhattan,Entire home/apt,236,14,7,2.19,1,12
6264,19681,Staten Island,Private room,29,1,12,1.3,1,208
6265,88274,Bronx,Private room,19,5,8,0.17,1,58
6266,60744,Brooklyn,Entire home/apt,99,5,9,1.33,1,268
6267,13568,Staten Island,Shared room,46,1,23,3.03,1,56
6268,19548,Manhattan,Entire home/apt,147,1,21,0.9,1,181
6269,19652,Brooklyn,Private room,81,1,7,0.53,1,295
6270,36720,Queens,Entire home/apt,383,1,5,2.0,1,349
6271,53525,Brooklyn,Entire home/apt,179,2,24,0.95,1,99
6272,60124,Staten Island,Entire home/apt,139,2,8,0.53,1,286
6273,84818,Manhattan,Entire home/apt,176,1,1,5.0,1,268
6274,11658,Brooklyn,Entire home/apt,605,30,19,1.87,1,279
6275,94215,Queens,Entire home/apt,97,2,17,2.82,1,348
6276,96544,Queens,Entire home/apt,116,5,17,0.85,1,55
6277,54109,Manhattan,Entire home/apt,611,3,8,1.42,1,301
6278,13922,Brooklyn,Entire home/apt,166,3,2,3.02,1,257
6279,23256,Bronx,Private room,57,1,15,1.22,1,309
6280,73565,Manhattan,Private room,135,7,19,0.27,1,79
6281,75408,Bronx,Private room,47,1,23,1.25,1,283
6282,29408,Brooklyn,Private room,120,14,4,1.54,1,345
6283,23894,Queens,Private room,94,1,7,2.85,1,351
6284,31235,Queens,Private room,49,1,35,1.69,1,188
6285,42524,Manhattan,Entire home/apt,194,5,15,1.11,1,361
6286,51081,Brooklyn,Private room,70,3,5,0.95,1,195
6287,51426,Bronx,Entire home/apt,48,5,17,3.88,1,132
6288,86972,Brooklyn,Private room,41,3,0,0.0,1,16
6289,52040,Staten Island,Private room,72,2,9,0.52,1,147
6290,20012,Brooklyn,Entire home/apt,308,1,6,2.54,1,167
6291,27711,Manhattan,Private room,254,7,5,0.54,1,92
6292,86476,Brooklyn,Entire home/apt,50,2,32,3.52,1,81
6293,10918,Staten Island,Entire home/apt,101,1,7,2.21,1,308
6294,28243,Brooklyn,Entire home/apt,100,1,4,3.91,1,327
6295,35935,Bronx,Private room,60,3,10,2.58,1,167
6296,53313,Bronx,Private room,44,1,3,0.44,1,208
6297,26179,Brooklyn,Private room,135,7,25,2.04,1,45
6298,45221,Manhattan,Entire home/apt,293,5,4,4.37,1,211
6299,72623,Queens,Entire home/apt,46,1,3,5.04,1,282
6300,13777,Brooklyn,Private room,57,7,11,0.57,1,1
6301,20172,Queens,Entire home/apt,132,7,13,1.02,16,51
6302,54442,Brooklyn,Private room,103,7,24,4.32,1,284
6303,47930,Brooklyn,Entire home/apt,85,1,18,1.78,1,5
6304,29857,Queens,Entire home/apt,56,3,3,3.16,1,147
6305,39980,Brooklyn,Entire home/apt,190,2,29,1.88,1,330
6306,42711,Brooklyn,Private room,45,2,10,0.63,1,111
6307,27108,Brooklyn,Entire home/apt,73,2,5,2.41,1,145
6308,24018,Brooklyn,Entire home/apt,144,1,3,5.26,1,102
6309,49125,Brooklyn,Entire home/apt,141,1,2,1.2,1,21
6310,56722,Bronx,Entire home/apt,64,5,7,1.75,1,13
6311,39220,Brooklyn,Entire home/apt,125,14,2,0.29,1,5
6312,15906,Brooklyn,Entire home/apt,185,1,5,1.02,1,276
6313,74635,Queens,Private room,47,2,14,1.79,1,319
6314,54838,Manhattan,Entire home/apt,308,1,5,1.35,1,263
6315,94138,Manhattan,Private room,128,2,2,1.1,1,273
6316,80419,Staten Island,Private room,67,1,6,0.7,1,197
6317,30351,Queens,Entire home/apt,213,5,23,0.47,1,118
6318,65335,Brooklyn,Entire home/apt,292,2,1,8.32,1,354
6319,90202,Queens,Private room,142,1,7,3.17,1,181
6320,35424,Manhattan,Entire home/apt,469,3,5,2.42,1,162
6321,94709,Queens,Entire home/apt,150,2,8,1.08,1,365
6322,15911,Brooklyn,Entire home/apt,145,2,10,0.87,1,300
6323,55499,Brooklyn,Private room,79,2,13,1.64,21,180
6324,17046,Brooklyn,Private room,60,14,5,0.55,1,309
6325,27664,Manhattan,Shared room,83,1,4,1.89,1,184
6326,77643,Manhattan,Private room,231,14,6,1.29,1,72
6327,49873,Staten Island,Entire home/apt,77,1,5,2.89,1,79
6328,46655,Brooklyn,Entire home/apt,180,1,18,0.47,1,202
6329,80473,Brooklyn,Entire home/apt,127,30,16,1.95,1,47
6330,84231,Manhattan,Entire home/apt,332,7,14,1.45,1,297
6331,62322,Manhattan,Entire home/apt,219,2,8,2.29,1,278
6332,68374,Queens,Entire home/apt,87,2,1,0.87,1,181
6333,46271,Brooklyn,Entire home/apt,127,1,21,0.82,1,61
6334,52014,Brooklyn,Entire home/apt,243,1,17,0.52,1,185
6335,25922,Manhattan,Entire home/apt,281,1,5,0.28,1,211
6336,65504,Queens,Shared room,29,1,17,5.3,1,336
6337,21451,Manhattan,Private room,182,2,6,8.15,1,337
6338,67159,Manhattan,Shared room,66,2,10,2.03,1,284
6339,93003,Brooklyn,Entire home/apt,342,5,11,3.78,1,159
6340,99311,Brooklyn,Entire home/apt,108,1,11,0.81,1,49
6341,16222,Manhattan,Entire home/apt,267,2,14,1.26,1,121
6342,26714,Queens,Entire home/apt,61,14,4,1.57,1,301
6343,68936,Queens,Entire home/apt,108,7,12,1.13,1,133
6344,20469,Bronx,Shared room,15,2,3,3.02,1,324
6345,31982,Brooklyn,Shared room,78,1,3,2.3,1,204
6346,56321,Manhattan,Entire home/apt,451,1,6,2.7,1,152
6347,32934,Manhattan,Entire home/apt,456,2,18,6.59,1,350
6348,59243,Staten Island,Entire home/apt,117,3,12,0.7,1,225
6349,12934,Queens,Entire home/apt,81,30,5,0.65,1,56
6350,74989,Queens,Entire home/apt,84,7,2,1.45,1,153
6351,38230,Manhattan,Entire home/apt,687,2,3,1.86,1,339
6352,89356,Brooklyn,Entire home/apt,405,2,3,3.85,1,113
6353,89664,Manhattan,Entire home/apt,317,1,8,1.95,1,5
6354,41149,Brooklyn,Entire home/apt,139,1,11,0.82,1,95
6355,24119,Staten Island,Entire home/apt,245,2,2,0.36,1,58
6356,60249,Staten Island,Entire home/apt,79,1,19,1.28,1,315
6357,63300,Brooklyn,Shared room,59,1,11,2.81,1,10
6358,24525,Brooklyn,Entire home/apt,387,30,9,0.8,1,46
6359,12561,Staten Island,Private room,39,5,4,2.33,1,307
6360,42306,Queens,Private room,110,2,15,4.51,1,265
6361,49778,Manhattan,Shared room,111,7,5,0.39,1,166
6362,90357,Brooklyn,Private room,96,1,2,4.84,1,291
6363,51694,Manhattan,Private room,91,2,10,5.69,1,147
6364,58789,Brooklyn,Private room,66,1,6,0.56,23,45
6365,47524,Brooklyn,Entire home/apt,216,30,5,4.97,1,68
6366,67114,Queens,Entire home/apt,60,14,11,1.67,1,73
6367,78083,Brooklyn,Shared room,56,2,2,2.19,1,62
6368,47502,Manhattan,Private room,212,2,7,0.33,1,159
6369,83364,Brooklyn,Shared room,89,30,8,1.11,1,167
6370,15711,Bronx,Private room,26,1,20,1.31,1,167
6371,67782,Queens,Private room,144,2,18,3.69,1,91
6372,28720,Brooklyn,Private room,248,5,2,1.21,1,277
6373,80090,Staten Island,Private room,77,5,6,0.89,1,321
6374,30745,Staten Island,Private room,35,3,12,0.67,1,204
6375,55897,Manhattan,Private room,131,14,20,1.59,1,290
6376,62060,Manhattan,Private room,153,1,9,1.71,1,26
6377,82453,Queens,Private room,81,3,11,3.09,1,157
6378,44441,Bronx,Private room,56,7,14,0.76,1,28
6379,15933,Staten Island,Entire home/apt,134,1,3,0.89,1,162
6380,89174,Bronx,Entire home/apt,99,7,1,4.73,1,36
6381,70413,Queens,Private room,81,3,12,3.66,1,153
6382,59674,Brooklyn,Private room,76,2,5,3.66,1,3
6383,56074,Manhattan,Entire home/apt,246,3,6,0.38,1,98
6384,99494,Manhattan,Entire home/apt,216,14,8,0.76,1,187
6385,35212,Brooklyn,Private room,281,30,15,1.98,1,247
6386,64047,Queens,Private room,156,1,15,1.79,1,9
6387,46568,Brooklyn,Private room,133,14,4,0.98,1,29
6388,71553,Queens,Private room,144,1,12,2.88,1,74
6389,23250,Manhattan,Entire home/apt,459,1,1,1.79,1,143
6390,58859,Brooklyn,Entire home/apt,203,3,6,2.34,1,117
6391,13208,Manhattan,Entire home/apt,129,2,10,1.27,1,39
6392,22547,Brooklyn,Private room,85,2,29,0.89,1,0
6393,21313,Queens,Entire home/apt,109,1,8,2.78,1,300
6394,33492,Queens,Private room,37,3,2,2.26,1,262
6395,61214,Staten Island,Entire home/apt,51,1,1,0.67,5,296
6396,44234,Manhattan,Private room,206,2,16,1.77,1,323
6397,89729,Brooklyn,Private room,117,2,17,1.23,1,1
6398,50979,Brooklyn,Entire home/apt,97,1,9,0.88,1,272
6399,80339,Brooklyn,Private room,65,2,18,1.54,1,138
6400,21115,Bronx,Entire home/apt,197,3,9,1.11,1,299
6401,10995,Queens,Entire home/apt,81,7,15,1.39,1,82
6402,32490,Bronx,Entire home/apt,114,2,11,5.51,1,269
6403,65861,Manhattan,Entire home/apt,267,1,9,2.42,1,78
6404,53772,Bronx,Private room,73,1,16,3.7,1,186
6405,75288,Manhattan,Private room,98,3,45,1.04,1,187
6406,62763,Bronx,Entire home/apt,109,2,1,1.01,1,32
6407,52758,Brooklyn,Entire home/apt,202,1,14,2.52,1,129
6408,38719,Brooklyn,Private room,111,2,9,0.31,1,1
6409,71454,Brooklyn,Private room,102,3,7,0.77,1,59
6410,42784,Staten Island,Entire home/apt,139,1,2,2.5,1,121
6411,85442,Manhattan,Private room,525,2,5,2.11,1,81
6412,93272,Brooklyn,Private room,400,5,7,1.13,1,157
6413,66545,Bronx,Private room,39,2,9,1.84,1,212
6414,52469,Brooklyn,Entire home/apt,51,2,20,1.03,1,291
6415,79031,Manhattan,Private room,218,3,6,4.25,1,117
6416,71250,Brooklyn,Private room,108,1,26,3.83,1,66
6417,56957,Brooklyn,Private room,175,7,11,0.65,1,144
6418,34197,Staten Island,Private room,72,1,27,0.67,1,72
6419,71594,Queens,Shared room,38,3,7,7.16,1,160
6420,17784,Brooklyn,Entire home/apt,342,1,2,1.29,1,56
6421,29525,Staten Island,Shared room,65,3,9,3.6,1,225
6422,47596,Brooklyn,Private room,46,1,20,0.92,1,300
6423,82431,Manhattan,Private room,100,5,3,1.1,1,181
6424,78013,Manhattan,Entire home/apt,279,1,15,1.25,1,314
6425,77628,Brooklyn,Entire home/apt,194,1,14,2.43,1,7
6426,87567,Manhattan,Private room,139,3,17,1.98,1,270
6427,57383,Staten Island,Private room,78,3,6,0.48,1,126
6428,54991,Queens,Entire home/apt,227,1,17,0.88,1,158
6429,11969,Manhattan,Private room,406,1,25,0.99,1,63
6430,52548,Queens,Entire home/apt,180,1,13,1.57,1,4
6431,92322,Queens,Shared room,23,7,5,2.44,1,169
6432,79866,Staten Island,Private room,56,30,0,0.0,1,361
6433,90570,Bronx,Entire home/apt,100,1,12,0.52,1,284
6434,87093,Brooklyn,Private room,130,2,24,2.16,1,179
6435,63627,Queens,Private room,86,2,9,1.19,1,180
6436,95908,Brooklyn,Entire home/apt,568,1,7,4.45,1,12
6437,20276,Brooklyn,Private room,76,3,1,1.42,1,303
6438,29246,Manhattan,Entire home/apt,366,2,6,1.07,1,211
6439,32525,Manhattan,Private room,574,2,3,1.06,1,114
6440,48686,Brooklyn,Entire home/apt,133,1,10,2.72,1,35
6441,81146,Manhattan,Entire home/apt,321,1,3,0.64,1,26
6442,63218,Manhattan,Entire home/apt,176,30,16,0.8,1,228
6443,69272,Queens,Entire home/apt,137,14,36,1.29,1,126
6444,97470,Manhattan,Private room,102,1,7,2.64,1,96
6445,81612,Queens,Entire home/apt,233,2,4,1.68,1,92
6446,39320,Brooklyn,Entire home/apt,200,1,12,1.63,1,90
6447,61358,Staten Island,Private room,37,5,31,2.61,1,259
6448,51812,Brooklyn,Entire home/apt,292,1,14,0.75,1,202
6449,88119,Manhattan,Private room,174,2,28,2.84,1,216
6450,28534,Brooklyn,Shared room,87,3,10,3.15,1,119
6451,62019,Bronx,Private room,29,1,5,5.42,1,132
6452,93700,Staten Island,Entire home/apt,141,3,7,17.19,1,50
6453,74809,Brooklyn,Entire home/apt,282,14,4,2.56,1,65
6454,60146,Brooklyn,Shared room,41,1,11,3.48,1,39
6455,38245,Staten Island,Entire home/apt,58,3,21,1.01,1,119
6456,71119,Manhattan,Entire home/apt,289,1,15,2.7,1,282
6457,58330,Queens,Entire home/apt,258,1,5,7.24,1,208
6458,82998,Brooklyn,Entire home/apt,342,2,4,0.52,1,181
6459,24099,Manhattan,Private room,124,14,3,4.17,1,202
6460,93580,Brooklyn,Private room,48,1,5,2.54,20,8
6461,24595,Manhattan,Shared room,66,30,3,3.18,1,266
6462,44989,Queens,Private room,54,1,20,2.42,1,228
6463,14043,Staten Island,Entire home/apt,147,14,24,0.54,1,69
6464,97472,Manhattan,Entire home/apt,279,1,5,0.37,1,29
6465,79125,Bronx,Shared room,19,1,3,1.74,1,92
6466,79615,Manhattan,Entire home/apt,543,30,10,0.55,1,222
6467,81154,Brooklyn,Entire home/apt,199,1,7,6.32,1,332
6468,54516,Manhattan,Private room,200,1,13,0.74,1,117
6469,49542,Staten Island,Private room,24,7,14,3.8,1,337
6470,62757,Queens,Entire home/apt,35,14,27,2.1,1,331
6471,49158,Queens,Private room,32,5,22,2.94,21,250
6472,26088,Bronx,Shared room,22,14,11,0.79,1,175
6473,63621,Queens,Entire home/apt,180,1,9,7.54,1,208
6474,70348,Staten Island,Private room,17,3,15,1.63,1,265
6475,76847,Queens,Entire home/apt,315,5,6,8.82,1,140
6476,66243,Staten Island,Private room,67,30,7,2.46,1,59
6477,19804,Brooklyn,Private room,207,7,4,0.91,1,278
6478,39644,Manhattan,Shared room,51,1,5,2.68,1,285
6479,61565,Brooklyn,Entire home/apt,243,1,8,3.31,1,119
6480,23213,Manhattan,Entire home/apt,310,3,20,1.22,14,316
6481,53164,Queens,Entire home/apt,206,7,11,2.45,1,283
6482,90736,Brooklyn,Private room,86,1,24,3.43,1,150
6483,60491,Queens,Entire home/apt,170,1,6,0.75,1,304
6484,28462,Manhattan,Entire home/apt,543,1,10,0.98,1,200
6485,31661,Manhattan,Entire home/apt,207,2,6,0.66,1,97
6486,30045,Brooklyn,Entire home/apt,210,1,2,6.92,1,25
6487,93606,Staten Island,Entire home/apt,41,1,4,1.18,1,336
6488,80115,Brooklyn,Private room,144,2,3,7.52,1,67
6489,45296,Brooklyn,Entire home/apt,539,3,11,1.67,1,77
6490,95531,Queens,Entire home/apt,66,5,8,0.28,1,257
6491,39944,Queens,Private room,66,2,23,2.93,1,303
6492,36911,Brooklyn,Private room,159,2,47,2.47,1,69
6493,79608,Brooklyn,Entire home/apt,187,1,18,1.3,1,332
6494,54535,Manhattan,Entire home/apt,324,1,11,1.52,1,330
6495,71123,Staten Island,Private room,49,3,14,4.73,1,103
6496,27037,Manhattan,Entire home/apt,234,2,0,0.0,1,344
6497,96980,Brooklyn,Private room,93,1,24,1.26,1,285
6498,60377,Manhattan,Entire home/apt,303,1,19,0.3,1,150
6499,19991,Manhattan,Entire home/apt,155,1,3,3.18,1,64
6500,19932,Queens,Entire home/apt,127,7,7,1.86,1,334
6501,17352,Manhattan,Private room,373,7,9,1.93,1,249
6502,17855,Manhattan,Private room,125,2,8,2.76,1,360
6503,74513,Brooklyn,Entire home/apt,93,5,4,2.32,1,317
6504,47429,Manhattan,Private room,145,1,19,0.59,1,53
6505,89076,Manhattan,Entire home/apt,200,7,1,1.09,1,353
6506,95046,Bronx,Entire home/apt,50,14,6,2.03,1,234
6507,90745,Queens,Private room,75,1,5,1.73,1,192
6508,46909,Staten Island,Entire home/apt,78,5,7,0.37,1,313
6509,67941,Bronx,Private room,39,2,12,0.96,1,180
6510,72235,Queens,Private room,76,3,1,4.27,1,257
6511,20872,Manhattan,Private room,68,2,2,0.1,1,304
6512,20250,Queens,Private room,27,1,6,0.22,1,20
6513,31156,Bronx,Entire home/apt,150,7,8,1.4,1,296
6514,20518,Queens,Entire home/apt,45,1,3,1.96,1,71
6515,85619,Brooklyn,Entire home/apt,108,2,26,1.38,1,156
6516,37594,Manhattan,Entire home/apt,110,30,19,3.22,1,237
6517,78902,Bronx,Entire home/apt,80,2,7,9.64,1,328
6518,26598,Queens,Entire home/apt,166,7,17,3.29,1,52
6519,24294,Staten Island,Shared room,34,1,9,0.36,1,131
6520,94536,Manhattan,Entire home/apt,1103,7,1,0.84,1,194
6521,79965,Manhattan,Private room,286,2,8,1.77,1,362
6522,33776,Manhattan,Shared room,50,2,4,0.44,1,3
6523,86659,Queens,Private room,36,30,4,2.42,1,90
6524,68640,Manhattan,Entire home/apt,1312,7,15,2.69,1,292
6525,15496,Manhattan,Entire home/apt,531,1,13,0.3,1,109
6526,53078,Staten Island,Entire home/apt,159,14,2,1.84,1,347
6527,95744,Manhattan,Entire home/apt,308,1,10,2.19,1,182
6528,15981,Bronx,Entire home/apt,121,1,6,0.6,1,27
6529,91776,Brooklyn,Private room,43,2,13,1.37,1,122
6530,22187,Bronx,Entire home/apt,113,5,10,2.53,1,59
6531,42002,Brooklyn,Private room,102,1,5,1.0,1,244
6532,60018,Staten Island,Shared room,20,1,8,3.91,1,365
6533,10149,Staten Island,Entire home/apt,86,7,11,0.69,1,131
6534,85413,Manhattan,Entire home/apt,681,30,38,1.31,1,98
6535,60523,Manhattan,Private room,147,3,4,1.26,1,68
6536,23140,Manhattan,Entire home/apt,925,30,12,1.37,1,241
6537,96468,Queens,Private room,27,7,5,2.06,1,28
6538,15552,Bronx,Entire home/apt,78,1,4,0.84,1,248
6539,26260,Brooklyn,Private room,42,1,12,0.95,1,16
6540,54162,Queens,Entire home/apt,67,7,28,0.69,1,158
6541,32024,Manhattan,Entire home/apt,188,3,14,1.85,1,267
6542,61871,Bronx,Private room,66,7,12,2.77,1,99
6543,74502,Staten Island,Entire home/apt,133,5,5,1.32,1,350
6544,22434,Manhattan,Entire home/apt,204,2,13,0.85,1,10
6545,86508,Brooklyn,Entire home/apt,54,14,17,0.89,1,157
6546,89430,Manhattan,Entire home/apt,667,5,5,2.61,1,266
6547,49772,Brooklyn,Private room,84,1,18,0.3,1,261
6548,85789,Brooklyn,Private room,53,5,15,1.36,1,182
6549,75552,Manhattan,Private room,183,2,7,0.83,1,104
6550,39414,Brooklyn,Private room,109,1,5,0.82,1,5
6551,99227,Brooklyn,Entire home/apt,154,2,8,3.04,1,102
6552,80072,Brooklyn,Entire home/apt,200,2,8,1.48,1,17
6553,58858,Queens,Private room,37,2,5,0.84,1,358
6554,71576,Manhattan,Private room,239,2,6,2.16,1,294
6555,75520,Queens,Entire home/apt,76,3,8,2.35,1,333
6556,58578,Queens,Entire home/apt,94,3,34,4.01,1,142
6557,44767,Brooklyn,Entire home/apt,263,3,10,1.82,1,305
6558,87173,Manhattan,Private room,305,5,3,1.09,1,180
6559,85424,Queens,Private room,167,7,8,6.01,1,227
6560,42418,Staten Island,Entire home/apt,206,3,29,5.47,24,86
6561,28702,Manhattan,Private room,132,1,18,11.59,1,35
6562,20532,Brooklyn,Entire home/apt,79,2,5,4.13,1,216
6563,15391,Manhattan,Entire home/apt,641,1,3,2.79,1,8
6564,11839,Brooklyn,Private room,208,3,14,0.24,1,316
6565,93588,Manhattan,Entire home/apt,205,30,10,6.04,1,100
6566,78839,Brooklyn,Entire home/apt,305,7,6,1.66,1,151
6567,92959,Queens,Shared room,31,2,3,1.41,1,355
6568,89536,Brooklyn,Private room,223,5,20,2.38,1,188
6569,14218,Brooklyn,Private room,74,5,2,0.98,1,353
6570,72604,Brooklyn,Entire home/apt,546,3,2,3.8,1,202
6571,99046,Brooklyn,Entire home/apt,284,7,3,0.47,1,127
6572,43859,Manhattan,Shared room,224,1,3,3.67,1,290
6573,72066,Manhattan,Private room,122,3,4,2.59,1,251
6574,24807,Bronx,Private room,69,1,16,1.66,1,347
6575,57150,Manhattan,Entire home/apt,174,1,2,4.7,1,104
6576,16961,Queens,Entire home/apt,209,14,19,2.89,1,30
6577,95084,Staten Island,Shared room,53,2,5,21.89,1,99
6578,79246,Manhattan,Private room,588,5,2,1.01,1,224
6579,89818,Brooklyn,Entire home/apt,240,7,2,1.71,10,142
6580,12227,Brooklyn,Entire home/apt,274,14,20,1.93,1,193
6581,84974,Bronx,Entire home/apt,80,1,15,3.86,1,126
6582,23591,Staten Island,Entire home/apt,155,5,19,1.81,1,358
6583,25498,Queens,Entire home/apt,106,3,3,0.56,1,254
6584,28606,Manhattan,Entire home/apt,315,3,3,0.2,11,26
6585,69085,Queens,Private room,77,1,9,0.87,1,143
6586,17103,Brooklyn,Entire home/apt,152,5,14,2.45,1,66
6587,22731,Brooklyn,Shared room,54,1,3,2.11,1,26
6588,90983,Manhattan,Entire home/apt,241,1,25,0.77,1,185
6589,53561,Manhattan,Private room,128,5,14,1.34,1,151
6590,85387,Queens,Entire home/apt,237,1,15,0.58,1,70
6591,46550,Brooklyn,Private room,108,2,10,1.01,1,82
6592,36961,Brooklyn,Shared room,63,1,10,3.6,1,132
6593,24426,Brooklyn,Private room,44,7,16,0.85,1,166
6594,32973,Bronx,Private room,70,14,13,4.22,1,306
6595,50447,Queens,Entire home/apt,176,7,6,0.38,1,190
6596,20969,Manhattan,Private room,126,2,8,0.97,1,247
6597,16798,Manhattan,Private room,495,1,7,7.59,1,7
6598,50738,Manhattan,Shared room,24,3,2,0.21,1,88
6599,19810,Staten Island,Entire home/apt,177,14,3,1.59,1,277
6600,12044,Queens,Shared room,55,2,7,2.87,1,65
6601,11719,Brooklyn,Entire home/apt,248,1,5,1.78,1,167
6602,40010,Queens,Entire home/apt,145,1,4,3.66,1,45
6603,35541,Brooklyn,Entire home/apt,249,2,32,3.47,1,9
